,Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country
14501,22.0,4,9.0,4,12,1,4,0,0.0,0.0,35.0,39
14502,27.0,4,3.0,4,9,0,4,0,0.0,0.0,65.0,9
14503,36.0,7,10.0,0,14,0,4,1,0.0,0.0,60.0,39
14504,27.0,4,9.0,4,12,1,2,0,0.0,0.0,30.0,39
14505,52.0,4,10.0,6,12,0,4,0,0.0,0.0,40.0,39
14506,57.0,6,9.0,2,5,4,4,1,0.0,0.0,45.0,39
14507,23.0,4,10.0,4,1,0,1,1,0.0,0.0,24.0,40
14508,29.0,6,9.0,2,7,4,4,1,0.0,0.0,40.0,39
14509,34.0,4,9.0,4,14,0,2,1,0.0,0.0,80.0,39
14510,38.0,4,9.0,4,8,1,2,0,0.0,0.0,30.0,39
14511,50.0,6,9.0,2,5,4,4,1,0.0,0.0,84.0,39
14512,50.0,4,7.0,2,14,4,4,1,0.0,0.0,40.0,39
14513,51.0,6,13.0,2,4,5,4,0,0.0,0.0,40.0,39
14514,17.0,5,6.0,4,3,3,4,1,0.0,0.0,40.0,39
14515,25.0,4,7.0,3,6,0,4,0,0.0,0.0,40.0,26
14516,19.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
14517,43.0,6,9.0,2,3,4,4,1,0.0,0.0,40.0,39
14518,59.0,4,10.0,5,12,0,4,1,14084.0,0.0,60.0,39
14519,39.0,4,14.0,4,10,0,4,1,6849.0,0.0,40.0,39
14520,18.0,4,5.0,4,7,3,4,1,0.0,0.0,40.0,26
14521,27.0,4,14.0,4,4,3,4,0,0.0,0.0,40.0,39
14522,39.0,4,11.0,4,5,0,4,1,0.0,0.0,60.0,39
14523,44.0,4,13.0,2,12,4,4,1,0.0,0.0,40.0,39
14524,19.0,4,9.0,4,1,2,4,0,0.0,0.0,35.0,39
14525,32.0,2,9.0,4,8,3,4,1,0.0,0.0,40.0,39
14526,48.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
14527,46.0,4,12.0,2,12,4,4,1,0.0,0.0,50.0,39
14528,65.0,4,7.0,6,12,2,4,0,0.0,0.0,20.0,39
14529,57.0,5,13.0,2,10,4,4,1,0.0,0.0,45.0,39
14530,48.0,4,9.0,4,8,1,2,0,0.0,0.0,32.0,14
14531,46.0,4,4.0,2,8,4,1,1,0.0,1651.0,40.0,3
14532,27.0,4,6.0,2,6,4,4,1,0.0,0.0,40.0,39
14533,29.0,2,10.0,2,11,4,4,1,0.0,1485.0,40.0,39
14534,21.0,0,9.0,4,0,1,2,0,0.0,0.0,25.0,39
14535,20.0,0,10.0,4,0,3,4,0,0.0,0.0,12.0,39
14536,51.0,0,9.0,2,0,4,4,1,0.0,0.0,40.0,39
14537,35.0,5,10.0,2,12,4,4,1,0.0,1740.0,40.0,39
14538,29.0,6,9.0,2,5,4,4,1,0.0,0.0,70.0,39
14539,30.0,2,10.0,2,11,4,4,1,15024.0,0.0,40.0,39
14540,65.0,4,9.0,6,8,0,4,0,0.0,0.0,15.0,39
14541,20.0,0,9.0,3,0,0,4,0,0.0,0.0,35.0,39
14542,47.0,1,10.0,2,1,4,4,1,0.0,0.0,40.0,39
14543,41.0,4,9.0,0,3,1,4,1,2174.0,0.0,40.0,24
14544,17.0,4,5.0,4,3,3,4,0,0.0,0.0,16.0,39
14545,38.0,2,3.0,2,6,2,4,1,0.0,0.0,40.0,26
14546,38.0,2,14.0,2,10,4,4,1,0.0,0.0,40.0,39
14547,39.0,6,9.0,4,12,2,4,0,0.0,0.0,4.0,39
14548,24.0,0,9.0,5,0,0,4,0,0.0,0.0,38.0,39
14549,52.0,4,6.0,2,7,4,4,1,0.0,0.0,41.0,39
14550,46.0,6,10.0,2,4,4,4,1,0.0,0.0,58.0,39
14551,22.0,4,13.0,4,4,0,4,0,0.0,0.0,30.0,39
14552,56.0,4,14.0,4,12,0,4,1,0.0,0.0,50.0,39
14553,37.0,6,7.0,0,10,1,2,0,0.0,0.0,30.0,39
14554,59.0,4,13.0,0,12,0,4,1,0.0,0.0,55.0,39
14555,19.0,6,7.0,2,3,3,4,1,0.0,2129.0,55.0,39
14556,31.0,4,5.0,4,3,0,3,1,0.0,0.0,45.0,39
14557,22.0,4,10.0,4,12,0,1,1,0.0,0.0,20.0,30
14558,48.0,6,16.0,4,10,1,4,0,0.0,0.0,60.0,39
14559,63.0,5,13.0,2,4,4,4,1,0.0,0.0,60.0,39
14560,33.0,4,9.0,2,4,4,4,1,7298.0,0.0,45.0,39
14561,53.0,4,9.0,4,5,0,4,1,0.0,0.0,10.0,39
14562,38.0,4,11.0,2,3,4,4,1,0.0,0.0,40.0,0
14563,39.0,4,12.0,2,12,4,4,1,0.0,0.0,24.0,39
14564,59.0,4,15.0,3,10,1,4,1,0.0,0.0,50.0,39
14565,45.0,4,9.0,2,7,4,4,1,0.0,0.0,40.0,39
14566,39.0,4,10.0,0,1,0,4,0,0.0,0.0,45.0,39
14567,60.0,7,9.0,6,1,0,4,0,0.0,0.0,35.0,39
14568,38.0,4,13.0,0,10,1,4,0,0.0,0.0,56.0,39
14569,31.0,4,9.0,0,1,0,4,1,0.0,0.0,40.0,39
14570,61.0,6,13.0,2,10,4,4,1,0.0,0.0,50.0,39
14571,66.0,0,13.0,2,0,4,4,1,0.0,0.0,24.0,39
14572,26.0,4,13.0,4,12,0,1,1,0.0,0.0,20.0,35
14573,60.0,5,15.0,2,10,4,4,1,0.0,2415.0,80.0,39
14574,68.0,0,4.0,6,0,0,4,0,0.0,0.0,15.0,39
14575,32.0,4,10.0,0,4,2,4,1,0.0,0.0,60.0,39
14576,25.0,2,13.0,4,4,0,4,0,0.0,0.0,20.0,39
14577,43.0,2,9.0,2,4,4,4,1,0.0,0.0,40.0,0
14578,26.0,0,13.0,4,0,3,4,1,0.0,0.0,44.0,39
14579,55.0,4,14.0,2,4,4,4,1,99999.0,0.0,55.0,39
14580,66.0,4,6.0,6,14,0,4,0,0.0,0.0,11.0,39
14581,31.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
14582,35.0,4,3.0,2,7,4,1,1,0.0,0.0,50.0,0
14583,58.0,5,15.0,4,10,0,4,1,27828.0,0.0,40.0,39
14584,56.0,4,14.0,2,10,4,4,1,0.0,0.0,40.0,0
14585,22.0,4,10.0,4,8,3,4,1,0.0,0.0,16.0,39
14586,46.0,2,13.0,2,4,4,2,1,0.0,0.0,40.0,39
14587,33.0,4,10.0,2,8,5,4,0,0.0,0.0,35.0,39
14588,26.0,7,14.0,2,10,4,4,1,0.0,0.0,30.0,39
14589,42.0,6,13.0,2,5,4,4,1,0.0,0.0,50.0,39
14590,45.0,4,9.0,4,8,3,4,0,0.0,0.0,40.0,39
14591,43.0,4,10.0,2,10,5,3,0,0.0,0.0,6.0,33
14592,19.0,4,7.0,4,12,3,4,1,0.0,0.0,20.0,0
14593,27.0,4,13.0,4,4,3,4,0,0.0,0.0,99.0,39
14594,51.0,4,9.0,2,12,4,4,1,7688.0,0.0,40.0,39
14595,42.0,4,9.0,4,14,3,4,1,0.0,0.0,40.0,39
14596,43.0,6,10.0,2,12,4,4,1,7298.0,0.0,50.0,26
14597,38.0,4,13.0,2,13,4,4,1,0.0,0.0,45.0,39
14598,44.0,4,9.0,0,1,1,4,0,0.0,0.0,40.0,39
14599,36.0,4,9.0,2,3,4,4,1,0.0,0.0,64.0,39
14600,37.0,4,9.0,2,8,5,1,0,0.0,0.0,60.0,30
14601,29.0,4,13.0,4,4,0,4,1,0.0,0.0,50.0,39
14602,53.0,0,9.0,0,0,0,4,0,0.0,0.0,40.0,39
14603,42.0,6,13.0,3,4,0,4,1,0.0,0.0,45.0,31
14604,80.0,4,10.0,6,1,0,4,0,0.0,0.0,20.0,39
14605,61.0,4,7.0,2,14,4,4,1,0.0,0.0,40.0,39
14606,55.0,4,10.0,2,3,4,4,1,5013.0,0.0,52.0,39
14607,20.0,4,10.0,4,8,3,4,0,0.0,0.0,25.0,39
14608,23.0,4,9.0,4,3,1,4,1,0.0,0.0,40.0,39
14609,48.0,1,10.0,2,3,4,4,1,0.0,0.0,40.0,39
14610,24.0,4,13.0,4,4,3,4,0,0.0,0.0,50.0,39
14611,71.0,7,9.0,2,3,4,2,1,0.0,0.0,40.0,39
14612,49.0,4,7.0,2,8,5,4,0,0.0,0.0,6.0,39
14613,39.0,1,9.0,4,2,0,4,1,0.0,0.0,50.0,39
14614,22.0,4,13.0,4,1,3,4,0,0.0,0.0,25.0,39
14615,67.0,1,13.0,6,1,0,4,0,0.0,0.0,40.0,39
14616,18.0,4,9.0,4,12,3,4,0,0.0,0.0,25.0,39
14617,38.0,4,13.0,2,4,4,4,1,0.0,1848.0,54.0,39
14618,38.0,0,4.0,2,0,4,4,1,0.0,0.0,45.0,39
14619,50.0,4,9.0,0,1,0,4,0,0.0,0.0,40.0,39
14620,56.0,6,12.0,2,5,5,4,0,0.0,0.0,40.0,39
14621,23.0,4,10.0,4,8,0,4,0,0.0,0.0,20.0,39
14622,26.0,4,10.0,2,14,4,4,1,0.0,0.0,40.0,39
14623,32.0,4,9.0,2,7,4,4,1,0.0,0.0,40.0,39
14624,44.0,4,13.0,4,10,3,4,1,10520.0,0.0,40.0,39
14625,27.0,4,9.0,3,5,3,4,0,0.0,0.0,40.0,26
14626,40.0,2,10.0,2,11,4,4,1,7298.0,0.0,40.0,39
14627,43.0,4,12.0,2,6,4,4,1,0.0,0.0,60.0,39
14628,31.0,7,10.0,2,3,4,4,1,0.0,0.0,35.0,39
14629,57.0,4,10.0,2,3,4,4,1,0.0,0.0,40.0,39
14630,25.0,4,13.0,4,4,0,4,1,0.0,0.0,35.0,39
14631,22.0,4,11.0,4,8,3,2,0,0.0,0.0,36.0,39
14632,20.0,2,11.0,4,1,3,4,0,0.0,0.0,35.0,39
14633,27.0,4,9.0,2,12,5,4,0,3464.0,0.0,40.0,39
14634,39.0,4,10.0,0,4,1,4,0,0.0,0.0,40.0,26
14635,27.0,7,14.0,4,10,0,4,1,0.0,0.0,40.0,39
14636,41.0,2,9.0,5,14,3,4,1,0.0,0.0,40.0,39
14637,31.0,2,13.0,4,10,0,4,1,0.0,0.0,45.0,39
14638,41.0,4,12.0,2,12,4,4,1,0.0,0.0,20.0,39
14639,25.0,4,13.0,4,4,0,4,1,0.0,0.0,40.0,39
14640,29.0,7,12.0,4,10,0,2,1,0.0,0.0,40.0,39
14641,22.0,4,9.0,2,8,3,4,1,0.0,0.0,50.0,39
14642,62.0,4,4.0,2,11,4,4,1,0.0,0.0,91.0,39
14643,29.0,1,9.0,0,4,0,3,0,0.0,0.0,40.0,39
14644,44.0,4,10.0,2,4,5,4,0,0.0,0.0,70.0,39
14645,32.0,4,13.0,2,1,5,4,0,0.0,0.0,2.0,39
14646,19.0,0,9.0,4,0,1,2,0,0.0,0.0,40.0,39
14647,20.0,4,11.0,4,7,1,4,0,0.0,0.0,40.0,39
14648,65.0,7,10.0,2,7,4,2,1,0.0,0.0,40.0,39
14649,24.0,4,9.0,4,6,0,4,0,0.0,0.0,36.0,39
14650,37.0,6,14.0,2,4,4,4,1,0.0,0.0,50.0,39
14651,43.0,2,9.0,0,13,0,2,0,0.0,0.0,40.0,39
14652,38.0,6,13.0,2,12,5,4,0,0.0,0.0,60.0,39
14653,28.0,4,12.0,4,12,3,4,0,0.0,0.0,35.0,39
14654,33.0,4,9.0,4,6,3,4,1,4416.0,0.0,40.0,39
14655,32.0,4,9.0,2,1,5,4,0,0.0,0.0,40.0,39
14656,38.0,4,14.0,2,4,4,4,1,0.0,0.0,45.0,39
14657,33.0,4,10.0,0,13,0,4,0,0.0,0.0,40.0,39
14658,42.0,6,13.0,2,4,4,4,1,0.0,0.0,60.0,39
14659,27.0,4,9.0,4,3,0,4,1,0.0,0.0,40.0,39
14660,41.0,4,9.0,0,6,1,4,1,0.0,0.0,40.0,39
14661,47.0,2,14.0,2,10,4,4,1,0.0,0.0,60.0,39
14662,55.0,4,7.0,2,4,4,4,1,0.0,0.0,45.0,39
14663,30.0,6,10.0,4,3,3,4,1,0.0,0.0,8.0,39
14664,54.0,4,10.0,6,3,1,4,0,0.0,0.0,50.0,39
14665,40.0,4,13.0,2,1,4,4,1,0.0,0.0,40.0,39
14666,21.0,4,9.0,4,1,0,4,0,0.0,0.0,40.0,39
14667,34.0,4,13.0,0,3,1,4,0,0.0,0.0,25.0,39
14668,30.0,4,13.0,2,10,4,4,1,0.0,0.0,40.0,39
14669,31.0,4,10.0,4,1,0,4,0,0.0,0.0,45.0,39
14670,22.0,4,9.0,4,14,0,4,1,0.0,0.0,37.0,39
14671,37.0,4,9.0,2,8,4,2,1,0.0,0.0,40.0,39
14672,41.0,0,5.0,2,0,5,1,0,0.0,0.0,40.0,17
14673,52.0,2,14.0,4,10,3,4,0,0.0,0.0,40.0,39
14674,57.0,5,10.0,2,10,4,4,1,0.0,0.0,40.0,39
14675,48.0,4,10.0,0,1,0,4,0,0.0,0.0,48.0,39
14676,58.0,4,9.0,2,4,4,4,1,0.0,0.0,40.0,39
14677,35.0,6,5.0,2,3,4,4,1,0.0,0.0,50.0,39
14678,40.0,4,9.0,4,4,0,4,0,0.0,0.0,45.0,39
14679,30.0,4,9.0,0,12,0,4,0,0.0,0.0,25.0,39
14680,26.0,6,9.0,2,4,4,4,1,0.0,0.0,40.0,28
14681,46.0,6,9.0,2,10,4,4,1,0.0,0.0,60.0,39
14682,26.0,1,10.0,2,1,4,2,1,0.0,0.0,40.0,39
14683,50.0,1,13.0,0,10,1,2,0,0.0,0.0,40.0,39
14684,22.0,4,9.0,2,14,4,4,1,0.0,0.0,50.0,39
14685,36.0,4,14.0,6,13,1,1,0,0.0,0.0,40.0,19
14686,30.0,4,9.0,2,12,4,4,1,0.0,0.0,52.0,39
14687,58.0,4,12.0,2,4,4,4,1,0.0,0.0,50.0,39
14688,17.0,0,7.0,4,0,3,4,1,0.0,0.0,40.0,39
14689,72.0,4,11.0,5,8,1,4,0,6723.0,0.0,25.0,39
14690,19.0,4,9.0,4,1,0,4,0,0.0,0.0,40.0,39
14691,29.0,4,4.0,2,8,5,4,0,0.0,0.0,40.0,26
14692,20.0,0,9.0,4,0,3,2,0,0.0,0.0,25.0,39
14693,30.0,4,10.0,2,3,4,4,1,0.0,0.0,40.0,39
14694,47.0,6,10.0,0,8,1,4,0,0.0,0.0,45.0,39
14695,51.0,4,10.0,2,10,4,4,1,0.0,0.0,45.0,39
14696,26.0,4,6.0,2,6,4,4,1,0.0,0.0,40.0,39
14697,24.0,4,10.0,4,4,0,4,1,0.0,0.0,42.0,39
14698,44.0,4,14.0,0,12,0,4,1,0.0,0.0,24.0,20
14699,43.0,4,9.0,2,4,4,4,1,0.0,0.0,50.0,39
14700,35.0,4,13.0,4,4,0,4,1,0.0,0.0,50.0,39
14701,51.0,4,9.0,2,13,4,4,1,7298.0,0.0,50.0,39
14702,41.0,4,9.0,2,4,4,4,1,0.0,0.0,40.0,39
14703,38.0,4,10.0,0,1,1,3,0,0.0,0.0,40.0,39
14704,39.0,7,9.0,2,1,5,1,0,3464.0,0.0,20.0,39
14705,54.0,4,6.0,5,12,1,4,0,0.0,0.0,43.0,22
14706,62.0,4,9.0,4,3,0,4,1,0.0,0.0,40.0,39
14707,45.0,4,16.0,2,4,4,4,1,0.0,0.0,60.0,39
14708,30.0,4,9.0,4,4,3,2,0,0.0,0.0,35.0,23
14709,32.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
14710,23.0,6,9.0,0,8,0,4,0,0.0,0.0,40.0,39
14711,84.0,2,11.0,6,1,0,4,0,0.0,0.0,14.0,39
14712,46.0,4,13.0,4,10,3,4,1,0.0,0.0,60.0,39
14713,67.0,2,14.0,0,1,0,4,0,2009.0,0.0,40.0,39
14714,29.0,4,13.0,2,10,4,4,1,0.0,0.0,40.0,39
14715,33.0,4,11.0,4,4,0,4,1,0.0,0.0,55.0,39
14716,23.0,4,10.0,2,13,4,4,1,0.0,0.0,42.0,39
14717,63.0,0,9.0,2,0,4,4,1,0.0,0.0,55.0,39
14718,55.0,0,9.0,5,0,0,2,0,0.0,2001.0,40.0,39
14719,42.0,7,15.0,0,10,1,4,0,0.0,0.0,40.0,39
14720,17.0,4,7.0,4,8,3,0,0,0.0,0.0,20.0,39
14721,60.0,4,3.0,2,14,4,4,1,0.0,0.0,40.0,39
14722,31.0,4,8.0,0,14,3,4,1,0.0,0.0,40.0,39
14723,28.0,4,4.0,4,1,3,4,1,0.0,0.0,40.0,32
14724,31.0,4,5.0,2,6,4,2,1,0.0,0.0,48.0,39
14725,65.0,0,13.0,2,0,4,4,1,10605.0,0.0,40.0,39
14726,31.0,4,13.0,4,4,0,4,1,14084.0,0.0,50.0,39
14727,61.0,4,9.0,0,6,0,2,0,0.0,0.0,40.0,39
14728,43.0,7,15.0,2,10,4,4,1,0.0,0.0,50.0,39
14729,40.0,7,10.0,4,1,1,2,0,0.0,0.0,49.0,39
14730,39.0,4,9.0,4,4,0,4,1,0.0,0.0,40.0,39
14731,37.0,2,10.0,3,1,1,2,0,0.0,0.0,27.0,39
14732,47.0,4,10.0,2,3,4,0,1,0.0,0.0,40.0,39
14733,45.0,1,10.0,2,14,4,4,1,0.0,0.0,65.0,39
14734,30.0,4,9.0,2,3,4,4,1,0.0,0.0,60.0,39
14735,30.0,6,15.0,4,10,3,4,1,0.0,0.0,40.0,39
14736,49.0,4,10.0,0,10,0,4,1,14084.0,0.0,44.0,39
14737,51.0,2,9.0,2,3,4,4,1,0.0,0.0,40.0,39
14738,31.0,4,13.0,4,10,0,4,0,0.0,0.0,72.0,39
14739,48.0,5,13.0,2,4,5,4,0,0.0,0.0,25.0,39
14740,20.0,4,10.0,4,1,3,1,0,0.0,0.0,30.0,39
14741,32.0,4,9.0,2,4,4,4,1,3103.0,0.0,40.0,39
14742,31.0,0,10.0,4,0,1,2,0,0.0,0.0,40.0,39
14743,19.0,4,9.0,4,1,0,4,1,0.0,0.0,25.0,39
14744,50.0,4,14.0,0,4,0,4,0,0.0,0.0,35.0,39
14745,33.0,4,9.0,2,4,4,4,1,0.0,0.0,50.0,39
14746,25.0,0,13.0,4,0,3,4,1,0.0,0.0,20.0,39
14747,49.0,4,9.0,0,3,0,4,1,0.0,1876.0,40.0,39
14748,30.0,4,10.0,2,14,4,4,1,0.0,0.0,40.0,39
14749,23.0,4,13.0,4,12,0,4,1,0.0,0.0,40.0,39
14750,44.0,4,16.0,2,4,5,4,0,15024.0,0.0,32.0,39
14751,24.0,4,11.0,4,12,1,4,1,0.0,0.0,5.0,39
14752,28.0,4,11.0,4,1,0,1,0,0.0,0.0,45.0,39
14753,56.0,4,9.0,0,1,1,4,0,0.0,1617.0,40.0,39
14754,38.0,4,9.0,4,1,0,4,0,0.0,0.0,38.0,39
14755,20.0,4,10.0,4,1,3,4,0,2176.0,0.0,20.0,39
14756,82.0,4,9.0,6,4,0,4,0,0.0,4356.0,18.0,39
14757,52.0,1,13.0,2,11,4,4,1,0.0,0.0,60.0,39
14758,32.0,4,10.0,4,3,0,2,1,0.0,0.0,40.0,39
14759,37.0,4,11.0,5,10,1,4,0,0.0,0.0,32.0,39
14760,36.0,4,13.0,2,10,4,4,1,0.0,0.0,40.0,39
14761,39.0,4,13.0,2,1,4,4,1,0.0,0.0,40.0,39
14762,30.0,4,9.0,2,3,3,1,1,3411.0,0.0,40.0,39
14763,49.0,2,9.0,2,11,4,4,1,0.0,0.0,56.0,39
14764,40.0,2,11.0,0,4,1,4,0,0.0,0.0,40.0,39
14765,42.0,4,7.0,2,14,4,4,1,0.0,0.0,45.0,39
14766,35.0,4,13.0,4,10,0,4,1,0.0,0.0,40.0,39
14767,39.0,4,9.0,0,8,1,4,0,0.0,0.0,81.0,39
14768,32.0,2,11.0,3,3,0,4,1,0.0,0.0,40.0,39
14769,22.0,4,7.0,4,3,0,4,1,0.0,0.0,50.0,39
14770,53.0,2,10.0,0,1,0,4,0,0.0,0.0,40.0,39
14771,25.0,4,9.0,4,1,0,4,1,0.0,0.0,40.0,39
14772,17.0,3,6.0,4,0,3,4,1,0.0,0.0,30.0,39
14773,44.0,4,9.0,2,3,4,4,1,0.0,0.0,70.0,39
14774,52.0,4,14.0,2,10,4,4,1,0.0,0.0,40.0,39
14775,42.0,7,9.0,2,14,4,0,1,0.0,0.0,40.0,39
14776,34.0,4,7.0,2,14,4,4,1,0.0,0.0,50.0,39
14777,27.0,4,10.0,2,7,4,4,1,0.0,0.0,40.0,39
14778,37.0,4,9.0,4,7,0,2,1,0.0,0.0,40.0,39
14779,39.0,7,14.0,2,10,2,3,0,7688.0,0.0,38.0,39
14780,26.0,4,9.0,2,10,4,4,1,0.0,0.0,40.0,39
14781,48.0,4,14.0,2,4,5,4,0,0.0,1902.0,38.0,39
14782,57.0,4,9.0,0,12,1,4,0,0.0,0.0,28.0,39
14783,36.0,6,11.0,5,4,0,4,1,0.0,0.0,48.0,39
14784,27.0,4,13.0,4,12,0,4,0,0.0,0.0,40.0,39
14785,17.0,4,7.0,4,6,3,4,1,0.0,0.0,15.0,39
14786,30.0,4,3.0,2,3,4,4,1,0.0,0.0,40.0,26
14787,37.0,4,11.0,2,1,5,2,0,0.0,0.0,48.0,39
14788,31.0,2,13.0,4,12,3,4,0,0.0,0.0,40.0,39
14789,23.0,4,12.0,4,1,0,4,0,0.0,0.0,20.0,39
14790,32.0,4,6.0,4,3,2,4,1,0.0,0.0,45.0,39
14791,58.0,4,9.0,2,12,4,4,1,0.0,0.0,40.0,39
14792,31.0,4,9.0,4,8,1,4,0,0.0,0.0,8.0,39
14793,44.0,4,13.0,2,4,4,2,1,0.0,0.0,40.0,39
14794,39.0,1,13.0,0,13,1,2,0,0.0,625.0,40.0,39
14795,59.0,4,9.0,2,3,4,4,1,0.0,1485.0,45.0,39
14796,42.0,4,13.0,2,14,4,4,1,0.0,0.0,48.0,39
14797,45.0,4,9.0,2,1,4,4,1,0.0,0.0,35.0,39
14798,20.0,4,9.0,4,3,0,4,1,0.0,0.0,35.0,39
14799,35.0,4,9.0,2,1,4,4,1,0.0,0.0,40.0,39
14800,50.0,4,12.0,2,13,4,2,1,0.0,0.0,40.0,39
14801,56.0,4,9.0,4,6,3,4,1,0.0,0.0,28.0,39
14802,48.0,4,11.0,2,12,4,4,1,0.0,0.0,40.0,39
14803,58.0,6,14.0,6,8,0,4,0,0.0,0.0,15.0,39
14804,32.0,4,11.0,2,3,4,4,1,0.0,0.0,50.0,39
14805,23.0,4,10.0,4,12,3,4,0,0.0,0.0,12.0,39
14806,48.0,4,9.0,0,7,0,4,1,0.0,0.0,40.0,39
14807,33.0,4,9.0,0,11,0,4,1,0.0,0.0,70.0,39
14808,48.0,4,13.0,4,10,0,4,0,0.0,0.0,45.0,26
14809,55.0,4,9.0,6,8,0,4,0,2202.0,0.0,35.0,22
14810,40.0,2,11.0,4,4,1,0,0,0.0,0.0,40.0,39
14811,50.0,4,10.0,2,10,4,4,1,0.0,0.0,40.0,39
14812,52.0,6,6.0,2,3,4,4,1,0.0,0.0,35.0,39
14813,19.0,4,9.0,4,8,0,4,0,0.0,0.0,30.0,39
14814,55.0,6,6.0,2,12,4,4,1,7688.0,0.0,50.0,39
14815,36.0,6,15.0,2,12,4,4,1,0.0,0.0,30.0,39
14816,39.0,4,13.0,5,10,1,1,0,0.0,0.0,40.0,30
14817,22.0,4,10.0,4,1,1,4,0,0.0,0.0,40.0,39
14818,44.0,4,13.0,2,4,4,4,1,7688.0,0.0,50.0,39
14819,34.0,4,9.0,0,3,0,4,1,0.0,1408.0,38.0,39
14820,33.0,4,10.0,2,8,4,4,1,0.0,0.0,50.0,39
14821,55.0,4,14.0,0,10,0,4,0,14084.0,0.0,40.0,39
14822,35.0,4,14.0,2,4,4,4,1,0.0,0.0,45.0,39
14823,50.0,4,7.0,6,7,0,4,0,0.0,0.0,40.0,39
14824,43.0,4,10.0,0,1,1,2,0,0.0,0.0,40.0,39
14825,29.0,4,11.0,4,13,0,4,1,0.0,0.0,40.0,39
14826,56.0,4,10.0,2,14,4,2,1,0.0,0.0,40.0,39
14827,33.0,4,13.0,2,10,4,4,1,99999.0,0.0,40.0,39
14828,24.0,4,9.0,2,12,4,4,1,0.0,0.0,50.0,39
14829,46.0,4,11.0,0,12,1,4,0,0.0,0.0,40.0,39
14830,60.0,5,9.0,2,1,5,4,0,15024.0,0.0,15.0,39
14831,48.0,5,14.0,2,8,4,4,1,0.0,0.0,40.0,39
14832,65.0,2,7.0,2,14,4,4,1,0.0,0.0,35.0,39
14833,29.0,4,9.0,4,6,0,4,1,0.0,1408.0,40.0,39
14834,42.0,4,9.0,2,14,4,4,1,0.0,1740.0,43.0,39
14835,44.0,4,15.0,2,10,4,4,1,0.0,0.0,50.0,39
14836,73.0,6,10.0,2,12,4,4,1,0.0,0.0,6.0,39
14837,21.0,4,10.0,4,13,0,4,0,0.0,0.0,50.0,39
14838,32.0,5,9.0,2,5,4,4,1,0.0,1902.0,55.0,39
14839,43.0,1,14.0,2,11,4,4,1,0.0,0.0,35.0,39
14840,21.0,4,9.0,4,3,0,2,1,0.0,0.0,32.0,39
14841,30.0,4,10.0,5,14,0,4,1,0.0,0.0,20.0,39
14842,54.0,4,13.0,2,13,4,4,1,0.0,0.0,48.0,39
14843,19.0,4,10.0,4,8,3,4,0,0.0,0.0,15.0,39
14844,55.0,7,10.0,2,1,5,4,0,0.0,0.0,37.0,39
14845,20.0,4,10.0,4,12,3,4,0,0.0,0.0,28.0,39
14846,53.0,4,13.0,2,4,4,4,1,0.0,0.0,40.0,12
14847,51.0,4,14.0,4,10,0,4,1,0.0,0.0,55.0,39
14848,33.0,4,9.0,2,14,4,4,1,0.0,0.0,40.0,39
14849,62.0,4,10.0,6,9,1,4,0,0.0,0.0,40.0,39
14850,24.0,6,9.0,4,8,3,4,1,0.0,0.0,30.0,39
14851,17.0,5,5.0,4,12,3,4,0,0.0,0.0,40.0,39
14852,26.0,4,10.0,4,1,0,4,0,0.0,0.0,45.0,39
14853,36.0,4,9.0,0,3,0,4,1,0.0,0.0,40.0,39
14854,32.0,4,6.0,2,4,5,4,0,0.0,0.0,35.0,39
14855,58.0,4,16.0,2,10,4,4,1,0.0,0.0,50.0,39
14856,38.0,4,13.0,2,13,4,4,1,0.0,0.0,40.0,39
14857,72.0,4,9.0,3,7,1,4,1,2346.0,0.0,40.0,0
14858,26.0,1,9.0,0,1,3,4,0,0.0,0.0,40.0,39
14859,45.0,0,9.0,6,0,1,4,0,0.0,0.0,38.0,39
14860,72.0,0,11.0,6,0,0,4,0,0.0,0.0,30.0,39
14861,60.0,4,10.0,2,4,4,4,1,15024.0,0.0,40.0,39
14862,27.0,4,9.0,2,12,4,4,1,0.0,0.0,50.0,13
14863,38.0,4,11.0,2,7,4,4,1,0.0,0.0,48.0,39
14864,37.0,5,10.0,2,12,4,4,1,0.0,1485.0,44.0,39
14865,28.0,4,10.0,4,1,3,4,1,0.0,0.0,40.0,39
14866,38.0,5,13.0,2,12,4,4,1,0.0,0.0,40.0,39
14867,29.0,4,9.0,2,12,4,4,1,0.0,0.0,60.0,39
14868,19.0,4,9.0,4,8,3,4,0,0.0,1721.0,40.0,39
14869,28.0,4,13.0,4,6,2,4,1,0.0,0.0,25.0,39
14870,70.0,0,13.0,0,0,0,4,0,0.0,0.0,7.0,39
14871,40.0,6,9.0,2,3,4,4,1,0.0,0.0,50.0,39
14872,26.0,4,11.0,0,3,3,4,1,0.0,0.0,40.0,39
14873,43.0,4,12.0,2,12,4,2,1,0.0,0.0,60.0,39
14874,29.0,4,10.0,2,1,5,4,0,0.0,0.0,40.0,39
14875,25.0,1,10.0,2,11,4,2,1,0.0,0.0,40.0,39
