Income>50K,a,Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country
0,26294.0,27.0,4.0,9.0,4.0,1.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0
0,31135.0,41.0,4.0,10.0,0.0,4.0,0.0,4.0,1.0,4650.0,0.0,40.0,39.0
1,18827.0,35.0,4.0,9.0,2.0,12.0,4.0,4.0,1.0,5178.0,0.0,50.0,39.0
1,8737.0,46.0,7.0,12.0,0.0,1.0,1.0,4.0,1.0,0.0,2258.0,38.0,39.0
0,22497.0,28.0,4.0,6.0,2.0,6.0,4.0,4.0,1.0,0.0,0.0,30.0,26.0
0,20322.0,33.0,4.0,9.0,4.0,6.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0
0,30468.0,38.0,0.0,11.0,4.0,0.0,3.0,4.0,1.0,0.0,0.0,15.0,39.0
0,13572.0,46.0,4.0,9.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,40.0,39.0
0,20275.0,43.0,4.0,10.0,3.0,12.0,0.0,4.0,1.0,0.0,0.0,45.0,26.0
0,16860.0,24.0,4.0,9.0,4.0,8.0,2.0,4.0,1.0,0.0,0.0,25.0,39.0
1,30490.0,28.0,4.0,10.0,4.0,4.0,0.0,4.0,0.0,10520.0,0.0,40.0,39.0
0,6180.0,71.0,6.0,15.0,2.0,5.0,4.0,4.0,1.0,0.0,0.0,2.0,39.0
0,19148.0,27.0,4.0,13.0,4.0,3.0,3.0,4.0,1.0,0.0,0.0,40.0,39.0
0,9947.0,25.0,4.0,9.0,4.0,6.0,2.0,4.0,1.0,0.0,0.0,45.0,39.0
1,17079.0,35.0,4.0,9.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,4337.0,33.0,0.0,13.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,80.0,30.0
0,29140.0,31.0,4.0,10.0,4.0,12.0,0.0,4.0,0.0,0.0,0.0,60.0,39.0
1,8104.0,39.0,4.0,14.0,2.0,4.0,5.0,4.0,0.0,0.0,2415.0,65.0,39.0
0,25612.0,59.0,4.0,7.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,17909.0,50.0,4.0,3.0,0.0,8.0,0.0,4.0,1.0,0.0,0.0,37.0,5.0
0,17916.0,44.0,4.0,13.0,4.0,10.0,0.0,4.0,0.0,0.0,0.0,45.0,26.0
1,19644.0,50.0,4.0,9.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,29813.0,34.0,2.0,9.0,2.0,11.0,4.0,4.0,1.0,4064.0,0.0,50.0,39.0
0,10216.0,24.0,4.0,9.0,4.0,8.0,1.0,4.0,0.0,0.0,0.0,32.0,39.0
0,32388.0,40.0,4.0,12.0,5.0,13.0,1.0,4.0,0.0,1471.0,0.0,32.0,39.0
0,1576.0,38.0,6.0,9.0,4.0,5.0,0.0,4.0,1.0,0.0,0.0,52.0,39.0
0,30046.0,29.0,4.0,13.0,2.0,12.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,16104.0,23.0,4.0,9.0,2.0,4.0,4.0,4.0,1.0,0.0,0.0,54.0,39.0
0,27703.0,25.0,4.0,13.0,4.0,12.0,3.0,4.0,1.0,0.0,0.0,50.0,39.0
0,1267.0,50.0,6.0,10.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,35.0,39.0
0,20632.0,33.0,4.0,9.0,4.0,7.0,3.0,4.0,0.0,0.0,0.0,40.0,0.0
1,27517.0,34.0,4.0,10.0,2.0,7.0,4.0,4.0,1.0,0.0,0.0,45.0,39.0
0,14021.0,29.0,4.0,13.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,40.0,39.0
0,4336.0,22.0,4.0,10.0,4.0,8.0,1.0,2.0,0.0,0.0,0.0,30.0,39.0
0,3941.0,28.0,4.0,2.0,2.0,7.0,4.0,4.0,1.0,0.0,0.0,43.0,26.0
0,3642.0,61.0,4.0,6.0,2.0,7.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,32132.0,39.0,4.0,10.0,4.0,3.0,0.0,4.0,1.0,0.0,0.0,50.0,39.0
1,8074.0,35.0,7.0,9.0,2.0,11.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,21819.0,53.0,4.0,10.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,40.0,39.0
0,18289.0,50.0,4.0,9.0,2.0,5.0,4.0,4.0,1.0,0.0,0.0,35.0,39.0
0,2942.0,24.0,4.0,9.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,7357.0,32.0,4.0,6.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,11360.0,53.0,4.0,1.0,2.0,8.0,4.0,4.0,1.0,0.0,0.0,40.0,26.0
0,21299.0,24.0,4.0,10.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,20.0,39.0
0,8228.0,48.0,7.0,9.0,2.0,11.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,24714.0,18.0,0.0,9.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,20.0,39.0
0,18000.0,26.0,4.0,9.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,50.0,39.0
1,11327.0,45.0,1.0,14.0,2.0,12.0,4.0,4.0,1.0,0.0,0.0,50.0,39.0
0,23933.0,71.0,4.0,11.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,40.0,39.0
0,23458.0,24.0,4.0,11.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,20.0,39.0
0,26608.0,60.0,4.0,9.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,40.0,39.0
0,29902.0,64.0,0.0,15.0,2.0,0.0,4.0,4.0,1.0,0.0,0.0,16.0,39.0
0,2492.0,26.0,4.0,9.0,4.0,6.0,3.0,4.0,0.0,0.0,0.0,40.0,39.0
0,26218.0,38.0,4.0,9.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,40.0,27.0
0,15150.0,29.0,4.0,10.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,9271.0,21.0,4.0,9.0,4.0,8.0,3.0,4.0,1.0,0.0,0.0,40.0,39.0
0,17831.0,60.0,1.0,12.0,2.0,8.0,4.0,2.0,1.0,0.0,0.0,40.0,39.0
0,314.0,22.0,4.0,10.0,4.0,12.0,3.0,4.0,1.0,0.0,0.0,15.0,39.0
0,10592.0,39.0,4.0,9.0,4.0,12.0,1.0,4.0,0.0,0.0,0.0,60.0,39.0
0,4777.0,22.0,4.0,10.0,4.0,12.0,0.0,4.0,1.0,0.0,0.0,20.0,39.0
1,13561.0,34.0,4.0,13.0,2.0,4.0,4.0,4.0,1.0,0.0,0.0,48.0,39.0
0,2615.0,74.0,4.0,15.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,20.0,39.0
0,5038.0,55.0,4.0,11.0,2.0,7.0,4.0,4.0,1.0,0.0,0.0,45.0,39.0
0,21119.0,53.0,1.0,9.0,0.0,13.0,1.0,4.0,1.0,0.0,0.0,40.0,39.0
0,19513.0,50.0,4.0,9.0,0.0,3.0,3.0,4.0,1.0,0.0,0.0,40.0,33.0
0,5636.0,42.0,4.0,3.0,3.0,3.0,0.0,4.0,1.0,0.0,0.0,40.0,33.0
0,21516.0,78.0,0.0,4.0,2.0,0.0,4.0,4.0,1.0,0.0,0.0,20.0,39.0
0,15472.0,71.0,2.0,9.0,6.0,4.0,2.0,4.0,0.0,0.0,0.0,33.0,39.0
0,20304.0,33.0,4.0,10.0,2.0,4.0,4.0,4.0,1.0,0.0,0.0,50.0,39.0
1,24282.0,29.0,4.0,13.0,2.0,4.0,4.0,4.0,1.0,0.0,0.0,50.0,10.0
1,19346.0,39.0,4.0,13.0,3.0,3.0,0.0,4.0,1.0,0.0,1564.0,50.0,0.0
0,16276.0,24.0,4.0,9.0,2.0,7.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,13198.0,63.0,4.0,9.0,2.0,6.0,4.0,2.0,1.0,0.0,0.0,40.0,0.0
0,9172.0,26.0,4.0,10.0,4.0,1.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0
0,26077.0,18.0,4.0,7.0,4.0,12.0,3.0,2.0,0.0,0.0,1602.0,20.0,39.0
1,22194.0,55.0,4.0,13.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,11379.0,48.0,4.0,6.0,0.0,7.0,1.0,4.0,0.0,0.0,1594.0,32.0,39.0
0,2296.0,22.0,6.0,9.0,4.0,3.0,2.0,4.0,1.0,0.0,0.0,20.0,39.0
0,1263.0,73.0,4.0,9.0,6.0,8.0,0.0,4.0,0.0,0.0,0.0,37.0,39.0
0,2023.0,35.0,4.0,12.0,0.0,8.0,3.0,4.0,0.0,0.0,0.0,40.0,39.0
1,22402.0,53.0,7.0,16.0,2.0,10.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
1,8758.0,29.0,4.0,9.0,2.0,7.0,4.0,4.0,1.0,0.0,0.0,50.0,39.0
0,5583.0,27.0,4.0,9.0,4.0,3.0,3.0,4.0,1.0,0.0,0.0,40.0,39.0
1,5831.0,46.0,4.0,13.0,2.0,4.0,4.0,4.0,1.0,0.0,0.0,35.0,39.0
0,7957.0,26.0,4.0,4.0,4.0,7.0,3.0,4.0,1.0,0.0,0.0,48.0,39.0
0,1218.0,31.0,4.0,13.0,0.0,4.0,0.0,4.0,1.0,4650.0,0.0,45.0,39.0
0,4225.0,27.0,5.0,9.0,5.0,1.0,0.0,4.0,1.0,0.0,0.0,38.0,39.0
0,31004.0,28.0,4.0,9.0,2.0,14.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
1,5167.0,49.0,2.0,10.0,2.0,6.0,4.0,4.0,1.0,7298.0,0.0,40.0,39.0
0,30772.0,24.0,4.0,10.0,4.0,12.0,3.0,4.0,0.0,5060.0,0.0,30.0,39.0
0,22495.0,62.0,0.0,5.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,40.0,6.0
0,30172.0,31.0,4.0,9.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,35.0,39.0
0,22144.0,57.0,1.0,10.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,40.0,39.0
0,179.0,33.0,4.0,13.0,2.0,10.0,4.0,4.0,1.0,0.0,0.0,65.0,39.0
0,15582.0,19.0,4.0,10.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,18.0,39.0
0,14247.0,54.0,2.0,13.0,4.0,10.0,0.0,4.0,1.0,0.0,0.0,50.0,39.0
0,29508.0,18.0,4.0,6.0,4.0,8.0,3.0,4.0,0.0,0.0,0.0,3.0,39.0
1,6170.0,45.0,6.0,4.0,2.0,4.0,4.0,4.0,1.0,0.0,0.0,55.0,39.0
0,11607.0,38.0,4.0,9.0,0.0,7.0,3.0,4.0,1.0,0.0,0.0,40.0,39.0
0,17572.0,22.0,4.0,11.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,37.0,39.0
0,3332.0,34.0,4.0,9.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,40.0,39.0
0,13415.0,39.0,4.0,9.0,2.0,1.0,4.0,4.0,1.0,4508.0,0.0,24.0,39.0
0,20087.0,27.0,4.0,10.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,40.0,39.0
0,17876.0,64.0,0.0,5.0,2.0,0.0,4.0,4.0,1.0,0.0,0.0,50.0,39.0
0,3258.0,19.0,4.0,9.0,4.0,6.0,3.0,4.0,1.0,0.0,0.0,50.0,39.0
0,20220.0,37.0,4.0,9.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,40.0,39.0
0,5814.0,34.0,4.0,10.0,5.0,3.0,0.0,4.0,1.0,0.0,0.0,45.0,39.0
1,25302.0,53.0,4.0,9.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,46.0,39.0
0,26651.0,19.0,4.0,9.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,25.0,33.0
0,19875.0,32.0,4.0,9.0,0.0,12.0,0.0,4.0,1.0,0.0,0.0,50.0,39.0
0,26272.0,19.0,4.0,5.0,4.0,3.0,2.0,4.0,1.0,0.0,0.0,60.0,39.0
0,14153.0,36.0,4.0,10.0,4.0,1.0,0.0,4.0,1.0,2463.0,0.0,40.0,39.0
0,21286.0,20.0,4.0,10.0,4.0,12.0,3.0,4.0,0.0,0.0,0.0,6.0,39.0
0,32093.0,62.0,0.0,11.0,2.0,0.0,4.0,4.0,1.0,0.0,0.0,40.0,2.0
0,2449.0,25.0,4.0,6.0,5.0,8.0,3.0,4.0,0.0,0.0,0.0,25.0,39.0
0,29149.0,27.0,4.0,7.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,12150.0,23.0,4.0,10.0,4.0,8.0,3.0,4.0,0.0,0.0,0.0,30.0,39.0
0,20606.0,42.0,6.0,9.0,2.0,3.0,4.0,4.0,1.0,0.0,2042.0,48.0,39.0
0,6009.0,41.0,4.0,9.0,4.0,7.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0
0,20481.0,26.0,4.0,7.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,6990.0,19.0,4.0,10.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,10.0,39.0
0,29175.0,22.0,4.0,10.0,4.0,13.0,3.0,4.0,1.0,0.0,0.0,40.0,39.0
0,6858.0,41.0,5.0,9.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,31796.0,31.0,4.0,9.0,4.0,8.0,2.0,2.0,0.0,0.0,0.0,40.0,0.0
1,27435.0,57.0,1.0,10.0,2.0,4.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,26730.0,31.0,4.0,10.0,2.0,6.0,4.0,4.0,1.0,0.0,0.0,45.0,39.0
0,26509.0,45.0,4.0,9.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,40.0,39.0
0,13846.0,45.0,4.0,13.0,0.0,10.0,1.0,4.0,0.0,0.0,0.0,50.0,39.0
0,25865.0,37.0,4.0,10.0,0.0,8.0,0.0,4.0,1.0,0.0,0.0,47.0,39.0
1,237.0,41.0,4.0,13.0,2.0,4.0,4.0,4.0,1.0,0.0,0.0,50.0,20.0
1,26089.0,57.0,5.0,15.0,2.0,10.0,4.0,4.0,1.0,0.0,0.0,35.0,39.0
0,4236.0,75.0,6.0,16.0,2.0,10.0,4.0,4.0,1.0,4931.0,0.0,3.0,39.0
0,25864.0,29.0,4.0,9.0,2.0,7.0,4.0,4.0,1.0,0.0,0.0,38.0,39.0
0,18842.0,34.0,6.0,4.0,4.0,3.0,3.0,4.0,1.0,0.0,0.0,40.0,39.0
0,26280.0,38.0,4.0,9.0,2.0,12.0,4.0,4.0,1.0,0.0,0.0,55.0,39.0
0,12116.0,43.0,4.0,10.0,2.0,3.0,4.0,4.0,1.0,4064.0,0.0,38.0,39.0
0,6309.0,32.0,4.0,10.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,55.0,39.0
0,30776.0,17.0,0.0,7.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,20.0,39.0
0,18953.0,58.0,6.0,13.0,2.0,5.0,4.0,4.0,1.0,0.0,0.0,25.0,39.0
0,29963.0,34.0,4.0,10.0,2.0,1.0,5.0,4.0,0.0,0.0,2057.0,40.0,39.0
0,18107.0,36.0,4.0,9.0,2.0,7.0,4.0,4.0,1.0,0.0,0.0,38.0,39.0
0,10019.0,35.0,4.0,9.0,2.0,7.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,14227.0,17.0,4.0,7.0,4.0,12.0,3.0,4.0,0.0,0.0,1602.0,12.0,39.0
0,26854.0,32.0,6.0,9.0,0.0,12.0,3.0,4.0,1.0,0.0,1590.0,62.0,39.0
0,32301.0,65.0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,0.0,1411.0,40.0,39.0
0,7032.0,27.0,4.0,4.0,0.0,7.0,1.0,4.0,1.0,0.0,974.0,40.0,39.0
0,22445.0,36.0,4.0,4.0,3.0,7.0,1.0,4.0,0.0,2977.0,0.0,40.0,33.0
0,23580.0,44.0,6.0,13.0,2.0,10.0,4.0,4.0,1.0,0.0,0.0,80.0,39.0
0,19180.0,82.0,0.0,6.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,20.0,39.0
0,7951.0,58.0,4.0,10.0,2.0,8.0,5.0,4.0,0.0,0.0,0.0,30.0,39.0
0,15374.0,25.0,6.0,10.0,4.0,3.0,3.0,4.0,1.0,0.0,0.0,80.0,39.0
0,23428.0,34.0,4.0,9.0,4.0,3.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0
1,21449.0,34.0,4.0,9.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,20.0,39.0
0,14842.0,54.0,4.0,13.0,2.0,13.0,4.0,4.0,1.0,0.0,0.0,48.0,39.0
1,20321.0,65.0,0.0,13.0,2.0,0.0,4.0,4.0,1.0,0.0,0.0,40.0,22.0
0,16802.0,26.0,0.0,13.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,40.0,39.0
0,26148.0,49.0,2.0,7.0,0.0,6.0,1.0,4.0,1.0,0.0,0.0,40.0,39.0
0,13152.0,32.0,4.0,9.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,40.0,39.0
0,27236.0,30.0,4.0,9.0,2.0,13.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
1,14010.0,45.0,4.0,13.0,0.0,1.0,1.0,4.0,0.0,4687.0,0.0,35.0,39.0
0,9148.0,21.0,0.0,9.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,40.0,39.0
0,7292.0,33.0,4.0,13.0,2.0,12.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,3541.0,39.0,6.0,11.0,2.0,5.0,4.0,4.0,1.0,0.0,0.0,60.0,39.0
0,6521.0,28.0,0.0,9.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,40.0,26.0
0,24304.0,31.0,4.0,9.0,2.0,7.0,4.0,4.0,1.0,0.0,1573.0,40.0,39.0
1,27976.0,31.0,4.0,11.0,2.0,3.0,4.0,4.0,1.0,4386.0,0.0,40.0,26.0
0,17272.0,33.0,4.0,10.0,2.0,10.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,26055.0,45.0,4.0,9.0,2.0,14.0,4.0,2.0,1.0,0.0,0.0,24.0,39.0
0,27790.0,23.0,4.0,14.0,4.0,10.0,0.0,4.0,0.0,0.0,0.0,30.0,39.0
0,32220.0,19.0,4.0,7.0,4.0,12.0,3.0,2.0,0.0,0.0,0.0,35.0,39.0
0,32360.0,58.0,7.0,9.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,19236.0,17.0,4.0,6.0,4.0,8.0,3.0,4.0,0.0,0.0,1602.0,18.0,39.0
0,31614.0,49.0,4.0,16.0,2.0,12.0,4.0,4.0,1.0,0.0,0.0,60.0,39.0
0,28878.0,20.0,4.0,10.0,4.0,6.0,3.0,4.0,1.0,0.0,0.0,20.0,39.0
0,3984.0,49.0,4.0,5.0,0.0,8.0,0.0,2.0,1.0,0.0,0.0,37.0,39.0
0,5366.0,25.0,4.0,13.0,4.0,10.0,3.0,4.0,1.0,0.0,0.0,70.0,39.0
0,26319.0,46.0,4.0,15.0,0.0,10.0,1.0,4.0,0.0,0.0,0.0,40.0,39.0
0,17334.0,37.0,4.0,6.0,2.0,7.0,4.0,4.0,1.0,0.0,0.0,40.0,26.0
0,23218.0,23.0,4.0,12.0,4.0,1.0,0.0,4.0,1.0,0.0,0.0,12.0,39.0
0,16546.0,34.0,4.0,11.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0
0,29605.0,61.0,4.0,12.0,2.0,4.0,4.0,4.0,1.0,0.0,0.0,42.0,39.0
0,20611.0,27.0,6.0,13.0,4.0,10.0,3.0,4.0,0.0,0.0,0.0,40.0,39.0
0,17982.0,33.0,4.0,9.0,2.0,8.0,5.0,4.0,0.0,0.0,0.0,38.0,8.0
0,12935.0,40.0,2.0,9.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,40.0,33.0
0,9314.0,36.0,4.0,12.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,40.0,23.0
1,11157.0,37.0,4.0,9.0,2.0,13.0,4.0,4.0,1.0,0.0,0.0,80.0,39.0
1,15954.0,41.0,4.0,15.0,2.0,10.0,4.0,4.0,1.0,0.0,0.0,45.0,39.0
1,26923.0,51.0,4.0,15.0,2.0,10.0,4.0,4.0,1.0,0.0,0.0,50.0,39.0
0,30904.0,22.0,4.0,9.0,4.0,12.0,2.0,4.0,1.0,0.0,0.0,40.0,39.0
0,22502.0,19.0,0.0,6.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,38.0,39.0
0,30834.0,17.0,4.0,6.0,4.0,9.0,2.0,4.0,1.0,0.0,0.0,30.0,39.0
0,20041.0,30.0,4.0,13.0,4.0,12.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0
0,20818.0,54.0,6.0,9.0,2.0,12.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,18148.0,36.0,4.0,12.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,48.0,39.0
0,11056.0,49.0,0.0,11.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,40.0,39.0
1,6429.0,41.0,4.0,14.0,2.0,4.0,4.0,4.0,1.0,15024.0,0.0,70.0,39.0
0,12422.0,17.0,4.0,7.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,32.0,39.0
0,11693.0,51.0,7.0,9.0,2.0,4.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,5872.0,41.0,2.0,4.0,4.0,8.0,1.0,2.0,0.0,0.0,0.0,40.0,39.0
0,24823.0,44.0,2.0,13.0,2.0,4.0,4.0,4.0,1.0,0.0,0.0,52.0,39.0
0,24286.0,55.0,4.0,6.0,2.0,8.0,4.0,2.0,1.0,2580.0,0.0,40.0,39.0
0,22392.0,40.0,2.0,9.0,2.0,3.0,4.0,2.0,1.0,0.0,0.0,35.0,39.0
1,2282.0,31.0,4.0,9.0,2.0,8.0,4.0,4.0,1.0,0.0,0.0,40.0,26.0
1,28419.0,57.0,6.0,9.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,50.0,39.0
0,23623.0,56.0,6.0,10.0,0.0,12.0,1.0,4.0,0.0,0.0,0.0,48.0,39.0
0,20912.0,42.0,4.0,10.0,2.0,7.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,31615.0,34.0,2.0,13.0,2.0,10.0,4.0,4.0,1.0,0.0,0.0,60.0,39.0
0,12350.0,32.0,4.0,9.0,4.0,14.0,3.0,4.0,0.0,0.0,0.0,35.0,39.0
1,276.0,44.0,4.0,10.0,2.0,3.0,4.0,4.0,1.0,7298.0,0.0,40.0,39.0
0,28795.0,29.0,4.0,12.0,4.0,13.0,0.0,4.0,1.0,0.0,0.0,45.0,39.0
0,27011.0,21.0,4.0,10.0,4.0,12.0,1.0,4.0,0.0,0.0,0.0,35.0,39.0
0,29740.0,50.0,6.0,10.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,55.0,39.0
0,2912.0,40.0,4.0,9.0,5.0,1.0,1.0,4.0,0.0,0.0,0.0,45.0,39.0
0,17557.0,58.0,2.0,13.0,2.0,10.0,4.0,2.0,1.0,0.0,0.0,40.0,39.0
0,4488.0,25.0,4.0,11.0,4.0,10.0,0.0,4.0,0.0,0.0,0.0,36.0,2.0
0,28030.0,19.0,6.0,9.0,4.0,3.0,3.0,4.0,1.0,0.0,0.0,40.0,39.0
0,28827.0,45.0,2.0,14.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,35.0,39.0
1,29004.0,45.0,4.0,13.0,2.0,10.0,4.0,4.0,1.0,0.0,0.0,42.0,39.0
1,19450.0,44.0,5.0,14.0,2.0,10.0,4.0,4.0,1.0,0.0,2415.0,55.0,39.0
0,13992.0,31.0,4.0,10.0,2.0,13.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,25806.0,49.0,0.0,4.0,2.0,0.0,4.0,4.0,1.0,0.0,0.0,99.0,39.0
1,30724.0,46.0,4.0,9.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,8934.0,24.0,4.0,10.0,4.0,14.0,0.0,2.0,1.0,0.0,0.0,40.0,39.0
0,29906.0,20.0,4.0,9.0,4.0,12.0,2.0,4.0,1.0,0.0,0.0,60.0,39.0
0,8515.0,18.0,4.0,8.0,4.0,8.0,3.0,4.0,0.0,0.0,0.0,32.0,39.0
0,15159.0,54.0,4.0,9.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0
0,16172.0,45.0,4.0,9.0,5.0,1.0,1.0,4.0,0.0,0.0,0.0,38.0,39.0
0,11273.0,40.0,6.0,9.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0
0,4223.0,33.0,4.0,7.0,4.0,3.0,3.0,4.0,1.0,0.0,0.0,40.0,39.0
0,19680.0,28.0,4.0,4.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,23466.0,27.0,2.0,13.0,4.0,10.0,0.0,3.0,0.0,0.0,0.0,45.0,0.0
0,17740.0,44.0,4.0,12.0,2.0,10.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
1,26243.0,50.0,1.0,13.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,40.0,39.0
1,13214.0,34.0,4.0,11.0,2.0,10.0,4.0,4.0,1.0,7298.0,0.0,45.0,39.0
0,10470.0,51.0,6.0,10.0,2.0,12.0,4.0,4.0,1.0,0.0,0.0,50.0,39.0
0,20125.0,62.0,4.0,14.0,4.0,10.0,0.0,4.0,1.0,0.0,0.0,70.0,39.0
1,2312.0,26.0,4.0,13.0,2.0,12.0,5.0,4.0,0.0,0.0,0.0,40.0,39.0
0,10073.0,62.0,4.0,4.0,0.0,6.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0
1,31398.0,31.0,4.0,13.0,2.0,4.0,4.0,4.0,1.0,0.0,0.0,55.0,39.0
0,16956.0,25.0,4.0,12.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,45.0,39.0
0,25971.0,55.0,4.0,9.0,6.0,7.0,1.0,2.0,0.0,0.0,0.0,44.0,39.0
1,21188.0,46.0,4.0,15.0,2.0,10.0,4.0,4.0,1.0,99999.0,0.0,50.0,39.0
0,15323.0,29.0,4.0,14.0,4.0,4.0,0.0,2.0,1.0,0.0,0.0,60.0,39.0
0,2885.0,65.0,0.0,9.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,40.0,39.0
0,2801.0,17.0,4.0,7.0,4.0,8.0,3.0,2.0,0.0,0.0,0.0,25.0,39.0
0,30255.0,57.0,7.0,8.0,0.0,8.0,1.0,4.0,0.0,0.0,0.0,40.0,39.0
0,32145.0,24.0,4.0,9.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,8001.0,45.0,4.0,10.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,40.0,39.0
0,5812.0,44.0,4.0,9.0,0.0,14.0,0.0,2.0,1.0,0.0,0.0,20.0,14.0
1,5767.0,50.0,4.0,10.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,576.0,18.0,0.0,8.0,4.0,0.0,3.0,4.0,1.0,0.0,0.0,25.0,39.0
0,4307.0,54.0,4.0,10.0,2.0,7.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
